
,教育階段：高中職,製表日期：2018/10/20
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,內思高工,1,0,2,0,0,0,0,6,36,0,4,0,0,49
,六家高中,0,0,1,0,1,1,0,7,7,0,6,0,0,23
,仰德高中,39,0,1,1,2,3,4,5,68,2,11,0,0,136
,竹北高中,38,0,2,0,3,0,5,4,7,1,17,0,0,77
,竹東高中,0,0,2,0,0,0,2,2,6,0,3,0,0,15
,忠信高中,0,0,1,0,0,0,0,1,0,0,0,0,0,2
,東泰高中,37,0,5,1,1,1,0,6,72,0,8,0,0,131
,湖口高中,0,0,1,0,1,0,1,1,9,0,3,0,0,16
,義民高中,0,0,1,0,0,4,1,7,29,0,3,0,1,46
,誠正中學,8,0,0,0,0,0,0,6,4,0,0,0,1,19
,關西高中,35,0,1,0,1,3,1,4,26,0,13,0,0,84
,總計,158,0,17,2,9,12,14,49,264,3,68,0,2,598
