
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三民家商,34,1,6,0,6,1,5,1,39,3,15,0,1,112
,三民高中,0,0,1,0,2,1,2,0,0,0,2,0,0,8
,三信家商,78,3,8,1,8,1,2,9,84,2,21,0,3,220
,大榮高中,9,0,2,0,0,0,4,0,10,0,2,0,3,30
,小港高中,0,0,1,0,0,1,3,0,1,0,2,0,0,8
,中山大學附屬國光高中,0,0,1,0,0,0,2,0,0,0,0,0,0,3
,中山工商,157,1,11,2,6,1,15,5,127,10,29,0,5,369
,中山高中,0,1,0,0,1,0,3,0,0,0,2,0,0,7
,中正高工,3,0,1,0,5,0,2,3,37,0,11,0,0,62
,中正高中,0,0,1,1,2,0,0,0,1,0,0,0,1,6
,中華藝校,0,0,0,0,2,0,1,3,7,0,3,0,1,17
,六龜高中(高中部),4,0,0,0,2,0,1,0,5,0,0,0,0,12
,天主教道明高中,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,文山高中(高中部),0,1,0,0,0,1,1,0,2,1,1,0,0,7
,左營高中,0,0,0,0,1,0,3,2,1,0,1,0,0,8
,正義高中,0,0,1,0,1,0,0,0,0,0,0,0,0,2
,立志中學,61,0,4,0,3,0,6,0,74,0,11,0,3,162
,岡山高中,0,0,0,0,2,3,2,0,2,0,0,0,0,9
,岡山農工,40,0,2,0,4,1,2,1,43,1,14,0,1,109
,明誠高中,0,0,0,0,1,0,1,0,0,1,1,0,1,5
,林園高中(高中部),0,1,0,0,1,1,1,1,0,0,0,0,0,5
,前鎮高中,0,0,0,0,0,0,2,0,1,0,1,0,1,5
,海青工商,2,0,3,1,4,2,12,5,29,0,8,0,4,70
,高英工商,31,0,0,0,2,0,1,0,68,0,5,0,1,108
,高苑工商,62,0,0,1,2,1,1,1,24,0,5,0,1,98
,高師附中,0,1,1,0,1,0,2,0,1,0,8,0,1,15
,高雄女中,0,0,6,0,3,2,10,0,4,1,1,0,0,27
,高雄高工,1,0,5,2,3,0,9,6,36,0,27,0,3,92
,高雄高中,0,0,5,1,6,1,14,0,2,0,33,0,1,63
,高雄高商,0,0,3,0,3,3,7,3,9,0,8,0,0,36
,高鳳工家,32,0,0,0,0,0,1,0,2,0,5,0,0,40
,國立高雄餐旅大學附屬餐旅高中,0,0,0,0,0,0,0,0,3,0,0,0,0,3
,國際商工,1,0,0,0,0,0,1,2,2,0,0,0,1,7
,復華高中,3,0,0,2,0,0,1,0,7,0,1,0,0,14
,普門高中,5,0,1,0,1,0,0,1,1,1,3,0,0,13
,華德工家,14,0,1,0,0,0,1,0,18,0,0,0,0,34
,新光高中,3,0,0,0,0,0,1,1,8,0,1,0,0,14
,新莊高中,1,2,2,0,4,1,7,1,3,2,8,0,0,31
,新興高中,0,0,0,0,0,0,1,0,1,0,3,0,1,6
,楠梓高中,0,0,0,0,1,0,1,0,4,0,5,0,1,12
,瑞祥高中,0,0,0,0,0,0,4,0,0,0,0,0,0,4
,義大國際高中,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,路竹高中(高中部),0,1,0,0,0,0,0,0,0,0,0,0,0,1
,鼓山高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,旗山農工,10,0,2,0,1,0,1,0,42,0,1,0,0,57
,旗美高中,0,1,0,0,3,3,0,0,6,0,0,0,0,13
,旗美商工,32,1,0,0,0,0,0,0,4,3,2,0,0,42
,福誠高中,0,0,1,0,0,0,1,1,3,0,2,0,0,8
,鳳山高中,0,1,2,0,5,1,2,0,1,0,3,0,0,15
,鳳山商工,34,0,4,0,2,3,7,0,20,3,2,0,1,76
,鳳新高中,0,1,0,0,1,0,4,1,1,1,3,0,0,12
,樹德家商,50,3,5,0,2,0,6,2,91,3,6,0,2,170
,總計,667,19,80,11,91,28,153,49,825,32,258,0,37,2250
