
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,中道高中,0,1,1,0,0,0,0,0,1,0,0,0,0,3
,宜蘭高中,0,2,0,0,2,0,0,1,0,0,3,0,0,8
,宜蘭高商,0,1,3,0,2,1,3,7,9,2,8,0,0,36
,南澳高中,1,0,1,0,0,0,0,0,2,0,0,0,1,5
,慧燈高中,0,0,0,0,0,0,0,0,1,0,1,0,0,2
,頭城家商,55,1,4,0,0,1,2,7,49,4,12,0,0,135
,羅東高工,35,1,1,1,0,0,1,11,59,4,13,0,2,128
,羅東高中,0,1,2,0,3,0,1,3,3,1,9,0,0,23
,羅東高商,2,1,2,1,5,1,0,3,37,1,5,0,0,58
,蘇澳海事,9,0,1,0,1,1,3,5,41,0,11,0,0,72
,蘭陽女中,0,0,0,0,2,0,3,1,1,0,1,0,0,8
,總計,102,8,15,2,15,4,13,38,203,12,63,0,3,478
