
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,中道高中,0,1,0,0,0,0,0,0,2,0,0,0,0,3
,宜蘭高中,0,0,1,0,1,1,2,1,1,0,7,0,0,14
,宜蘭高商,0,0,3,1,5,6,3,8,13,2,11,0,0,52
,南澳高中,3,0,0,0,0,0,0,0,4,0,0,0,0,7
,慈心華德福實驗高中,0,0,0,0,0,0,1,0,1,0,4,0,0,6
,慧燈高中,0,0,0,0,0,0,0,0,1,0,0,0,1,2
,頭城家商,64,0,4,0,0,3,0,3,50,0,10,0,0,134
,羅東高工,36,0,0,2,0,0,0,9,43,1,13,0,0,104
,羅東高中,0,0,3,0,3,0,1,3,1,0,4,0,0,15
,羅東高商,0,0,1,1,5,3,1,4,35,0,5,0,0,55
,蘇澳海事,5,0,1,0,2,1,1,2,45,0,6,0,0,63
,蘭陽女中,0,1,2,0,1,1,1,1,1,0,0,0,0,8
,總計,108,2,15,4,17,15,10,31,197,3,60,0,1,463
