
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,中道高中,0,0,3,0,0,0,1,0,1,0,0,0,0,5
,宜蘭大學附設高職進修學校,1,0,0,0,1,0,4,1,0,0,0,0,0,7
,宜蘭高中,0,0,1,0,4,0,1,2,2,0,8,0,0,18
,宜蘭高商,1,1,1,1,5,0,9,10,12,3,0,0,1,44
,南澳高中,7,0,1,0,0,0,1,2,5,0,0,0,0,16
,慧燈高中,0,0,0,0,0,0,1,0,1,0,1,0,0,3
,頭城家商,73,1,6,0,2,0,3,11,54,10,9,0,0,169
,羅東高工,35,1,2,0,0,0,2,10,42,6,12,0,0,110
,羅東高中,0,3,1,0,1,0,3,4,5,1,6,0,0,24
,羅東高商,5,2,5,0,7,0,3,7,39,1,2,0,2,73
,蘇澳海事,4,1,1,1,0,0,2,3,36,0,5,0,1,54
,蘭陽女中,0,0,1,1,1,0,1,1,1,0,0,0,0,6
,總計,126,9,22,3,21,0,31,51,198,21,43,0,4,529
