
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,中道高中,0,1,0,0,0,0,0,0,2,0,0,0,0,3
,宜蘭高中,0,0,2,0,1,1,2,3,2,0,13,0,0,24
,宜蘭高商,1,0,1,1,4,5,3,4,14,1,7,0,1,42
,南澳高中,1,0,1,0,0,0,0,0,5,0,0,0,0,7
,慈心華德福實驗高中,0,0,0,0,0,0,0,0,1,0,2,0,0,3
,慧燈高中,0,0,0,0,0,0,0,0,1,0,2,0,1,4
,頭城家商,61,0,4,0,0,4,0,3,53,0,10,0,0,135
,羅東高工,39,1,0,1,0,0,0,10,50,1,17,0,0,119
,羅東高中,0,0,2,0,3,0,2,3,2,0,3,0,0,15
,羅東高商,1,0,1,0,4,2,0,4,40,0,4,0,0,56
,蘇澳海事,3,0,0,1,1,2,0,4,35,0,5,0,0,51
,蘭陽女中,0,2,2,0,1,1,0,1,2,0,0,0,0,9
,總計,106,4,13,3,14,15,7,32,207,2,63,0,2,468
