
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,二信高中,2,0,1,0,2,0,2,1,0,0,0,0,0,8
,八斗高中,3,0,0,0,2,0,1,1,0,1,0,0,0,8
,中山高中,0,0,0,0,3,0,2,1,0,0,1,0,0,7
,光隆家商,6,0,0,3,2,0,1,0,4,1,4,0,0,21
,安樂高中,0,0,0,0,0,0,0,1,0,0,1,0,0,2
,基隆女中,0,0,0,0,2,0,1,3,1,0,0,0,0,7
,基隆海事,50,1,0,0,1,1,1,10,14,5,8,0,0,91
,基隆高中,0,0,0,0,1,0,0,3,0,0,1,0,0,5
,基隆商工,35,2,1,0,6,0,6,10,6,6,5,0,1,78
,培德工家,4,1,0,0,0,0,0,4,7,0,0,0,0,16
,暖暖高中,1,0,0,0,1,0,1,1,0,0,1,0,0,5
,聖心高中,6,0,1,0,0,0,1,8,4,1,1,0,0,22
,總計,107,4,3,3,20,1,16,43,36,14,22,0,1,270
