
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,二信高中,2,0,1,0,3,0,3,6,0,0,2,0,0,17
,八斗高中,1,0,0,0,1,1,0,0,2,1,0,0,0,6
,中山高中,0,0,0,0,1,0,1,2,0,0,1,0,0,5
,光隆家商,3,1,0,2,4,0,0,0,5,0,6,0,1,22
,安樂高中,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,基隆女中,1,0,0,0,1,0,2,2,0,1,1,0,0,8
,基隆海事,41,0,2,0,1,1,4,8,8,2,7,0,1,75
,基隆高中,0,0,0,0,0,0,0,6,1,0,0,0,0,7
,基隆商工,31,3,1,0,6,2,8,15,10,3,5,0,0,84
,培德工家,5,0,0,0,0,0,0,3,5,0,0,0,0,13
,暖暖高中,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,聖心高中,9,0,2,0,0,2,0,6,7,0,2,0,0,28
,總計,93,4,6,2,17,6,19,48,38,8,24,0,2,267
