
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三義高中,2,0,1,0,0,0,0,0,15,0,0,0,0,18
,大同高中,0,0,0,0,2,0,0,0,1,0,0,0,0,3
,大成高中,29,0,1,0,0,0,1,2,33,3,5,0,0,74
,大湖農工,32,0,1,0,0,0,3,1,45,2,1,0,0,85
,中興商工,17,1,0,0,5,0,0,1,95,0,0,0,0,119
,竹南高中,0,0,0,0,1,1,1,1,4,1,7,0,0,16
,君毅高中,52,0,3,0,1,0,6,3,51,0,5,0,0,121
,育民工家,15,0,0,1,0,0,0,0,42,1,2,0,0,61
,卓蘭實驗高中,3,1,0,0,1,0,1,0,18,0,0,0,0,24
,建台高中,2,0,1,0,5,0,1,0,0,0,0,0,0,9
,苗栗高中,0,1,0,1,1,1,0,2,6,0,2,0,0,14
,苗栗高商,0,0,2,0,4,0,3,1,17,0,4,0,0,31
,苗栗農工,39,0,6,1,2,0,2,1,86,1,3,0,0,141
,苑裡高中,0,2,3,0,3,0,1,1,0,1,0,0,0,11
,苑裡高中,1,0,0,0,0,0,0,0,5,0,1,0,0,7
,賢德工商,3,0,0,0,0,0,2,0,6,0,0,0,0,11
,興華高中,0,1,0,0,1,0,1,0,5,0,0,0,0,8
,龍德家商,31,0,0,0,0,0,0,0,20,1,2,0,0,54
,總計,226,6,18,3,26,2,22,13,449,10,32,0,0,807
