
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,二林工商,76,0,0,0,0,0,0,0,31,2,0,0,0,109
,二林高中,0,1,0,0,0,0,0,0,1,0,0,0,0,2
,大慶商工,15,0,0,1,0,1,0,7,41,0,0,0,0,65
,文興高中,1,0,0,0,1,0,1,2,0,0,0,0,0,5
,北斗家商,43,0,5,0,1,1,2,6,27,1,1,0,0,87
,正德高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,永靖高工,0,0,1,1,0,0,0,6,24,0,1,0,0,33
,田中高中(高中部),0,0,0,0,0,0,1,0,0,0,0,0,0,1
,成功高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,秀水高工,71,0,2,2,1,2,0,8,41,0,4,0,0,131
,和美高中,0,0,1,0,0,1,0,0,0,0,1,0,0,3
,員林家商,36,1,2,1,4,0,4,7,14,0,0,0,0,69
,員林高中,0,0,0,0,0,1,0,3,0,0,2,0,0,6
,員林崇實高工,1,0,1,1,0,0,1,7,22,0,1,0,0,34
,員林農工,37,1,2,1,0,0,0,2,44,1,4,0,0,92
,鹿港高中,2,0,1,0,0,0,0,3,18,0,1,0,0,25
,溪湖高中,1,0,2,1,3,0,1,3,2,0,1,0,0,14
,達德商工,26,1,4,3,1,0,0,10,76,0,1,0,0,122
,彰化女中,0,1,2,0,1,0,1,0,0,0,0,0,0,5
,彰化師大附屬高工,1,0,3,0,0,0,2,14,23,0,3,0,0,46
,彰化高中,0,2,1,0,2,0,0,0,2,0,2,0,0,9
,彰化高商,39,1,1,0,1,1,1,5,11,0,5,0,0,65
,彰化藝術高中,0,1,1,0,0,0,0,0,3,0,2,0,0,7
,精誠高中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,總計,349,9,29,11,16,7,14,85,380,4,29,0,0,933
