
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,二林工商,78,0,1,0,2,1,0,2,19,3,3,0,0,109
,二林高中,0,1,0,0,0,0,0,0,1,0,2,0,0,4
,大慶商工,31,0,0,1,5,2,2,4,37,2,0,0,0,84
,文興高中,1,0,0,0,2,0,1,1,2,0,0,0,1,8
,北斗家商,40,1,2,0,4,1,1,1,18,5,0,0,0,73
,正德高中,0,1,0,0,1,0,0,0,0,1,0,0,1,4
,永靖高工,0,0,4,1,0,1,1,2,20,0,0,0,0,29
,秀水高工,76,0,2,1,3,1,0,6,39,2,3,0,0,133
,員林家商,43,4,0,0,1,0,2,4,23,2,1,0,0,80
,員林高中,0,2,2,0,1,0,3,1,0,0,0,0,0,9
,員林高中分校,2,0,0,0,0,0,0,0,1,0,0,0,0,3
,員林農工,37,0,0,0,0,0,0,6,27,1,3,0,0,74
,崇實高工,1,0,2,0,3,0,0,7,18,0,0,0,0,31
,鹿港高中,0,0,2,0,6,1,1,5,16,0,3,0,0,34
,溪湖高中,0,1,8,1,2,0,3,3,4,1,0,0,0,23
,達德商工,50,1,4,4,7,0,0,4,61,0,0,0,1,132
,彰化女中,0,1,1,0,4,0,1,0,0,0,0,0,1,8
,彰化師大附屬高工,0,0,4,1,2,0,2,3,19,0,0,0,0,31
,彰化高中,0,1,3,0,3,0,0,1,0,1,2,0,0,11
,彰化高商,41,3,3,0,6,0,0,8,10,3,3,0,0,77
,彰化藝術高中,0,1,1,0,1,0,0,4,0,0,0,0,0,7
,總計,400,17,39,9,53,7,17,62,315,21,20,0,4,964
