
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大同高商,2,0,0,0,0,0,0,0,1,0,0,0,0,3
,仁義高中,1,0,0,0,0,0,0,0,2,0,0,0,1,4
,立仁高中,0,0,0,0,1,0,2,1,5,0,1,0,1,11
,宏仁女中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,東吳工家,26,1,1,1,9,0,3,1,30,3,0,0,0,75
,華南高商,1,1,0,0,4,0,1,0,5,0,2,0,0,14
,嘉華高中,0,0,0,0,0,0,0,0,1,0,1,0,0,2
,嘉義女中,0,0,3,0,7,1,4,0,0,0,1,0,0,16
,嘉義家職,37,3,4,1,2,0,2,2,20,3,1,0,0,75
,嘉義高工,19,1,2,0,2,0,3,2,38,2,5,0,0,74
,嘉義高中,1,4,1,0,7,0,2,1,2,3,1,0,0,22
,嘉義高商,0,0,2,0,3,0,0,1,5,0,2,0,0,13
,輔仁高中,0,0,0,1,0,0,0,0,0,0,0,0,0,1
,興華高中,0,1,1,1,0,0,2,1,1,1,1,0,0,9
,總計,87,11,14,4,36,1,19,9,110,12,15,0,2,320
