
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,仁義高中,3,0,0,0,0,0,0,1,0,0,0,0,0,4
,立仁高中,1,0,0,0,0,0,0,1,1,0,0,0,0,3
,東吳工家,20,1,0,1,1,0,5,2,44,1,1,0,0,76
,華南高商,0,1,1,0,2,0,2,0,7,1,1,0,0,15
,嘉義女中,0,1,2,0,5,0,2,0,0,0,0,0,0,10
,嘉義家職,38,1,4,1,2,0,2,0,26,0,3,0,0,77
,嘉義高工,35,2,3,1,3,2,1,7,34,6,12,0,0,106
,嘉義高中,1,1,2,0,4,0,2,0,0,1,1,0,0,12
,嘉義高商,1,1,1,0,6,0,4,0,4,0,1,0,1,19
,輔仁高中,0,0,0,1,0,0,1,0,1,0,0,0,0,3
,興華高中,1,0,3,0,1,1,1,0,3,0,0,0,0,10
,總計,100,8,16,4,24,3,20,11,120,9,19,0,1,335
