
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,土庫商工,1,0,1,0,2,1,0,1,12,1,0,0,0,19
,大成商工,43,2,2,0,1,0,2,2,96,0,2,0,0,150
,大德工商,103,0,0,0,1,0,1,0,31,3,0,0,0,139
,斗六家商,0,0,1,0,6,2,3,8,12,0,2,0,0,34
,斗六高中,0,0,0,0,3,0,4,2,1,1,0,0,0,11
,斗南高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,北港高中,0,2,1,0,2,1,3,0,1,1,1,0,0,12
,北港農工,32,0,2,0,3,0,1,2,25,2,0,0,1,68
,古坑華德福實驗高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,正心中學,0,0,1,0,1,0,2,0,0,0,2,0,0,6
,永年高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,西螺農工,1,0,1,0,1,0,2,10,23,1,1,0,0,40
,虎尾高中,0,1,1,0,6,2,3,2,1,0,0,0,0,16
,虎尾農工,82,2,1,0,1,0,0,2,33,4,2,0,0,127
,麥寮高中,2,0,0,0,0,0,0,0,1,0,0,0,0,3
,揚子高中,0,0,1,0,1,0,0,0,0,0,1,0,0,3
,義峰高中,12,0,3,1,1,0,0,2,20,1,0,0,0,40
,福智高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,總計,276,7,16,1,29,6,21,32,259,14,11,0,1,673
