
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,土庫商工,2,0,1,0,3,0,1,1,10,0,0,0,0,18
,大成商工,44,1,0,1,2,0,3,2,95,1,1,0,0,150
,大德工商,90,0,0,0,1,0,1,0,34,6,0,0,0,132
,斗六家商,0,1,1,0,7,1,3,9,14,0,2,0,0,38
,斗六高中,0,0,1,1,2,0,2,3,0,0,3,0,0,12
,斗南高中,0,0,0,0,1,0,0,0,1,0,0,0,0,2
,北港高中,0,1,0,0,1,0,2,0,1,2,0,0,2,9
,北港農工,41,0,1,0,1,0,2,4,18,3,0,0,1,71
,古坑華德福實驗高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,正心中學,0,0,0,0,2,0,1,0,0,0,2,0,0,5
,永年高中,1,0,0,0,0,0,0,0,1,0,0,0,0,2
,西螺農工,3,0,0,0,3,0,3,8,21,1,0,0,0,39
,虎尾高中,0,0,1,0,8,0,4,2,0,0,0,0,0,15
,虎尾農工,84,1,0,0,2,0,0,5,36,5,0,0,0,133
,麥寮高中,2,0,0,0,0,0,0,2,1,0,0,0,1,6
,揚子高中,0,0,1,0,2,0,0,1,1,0,1,0,0,6
,義峰高中,4,0,1,1,1,0,0,2,11,0,0,0,0,20
,總計,271,4,7,3,36,1,22,39,245,18,9,0,4,659
