
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,土庫商工,1,0,1,0,1,2,0,0,12,1,0,0,0,18
,大成商工,37,1,3,0,0,0,3,1,115,0,2,0,0,162
,大德工商,85,0,0,0,0,0,3,1,38,2,1,0,0,130
,斗六家商,0,1,2,0,5,2,3,3,13,0,3,0,0,32
,斗六高中,0,0,1,0,1,0,4,1,1,1,1,0,0,10
,斗南高中,0,0,0,0,0,0,0,0,2,0,1,0,0,3
,北港高中,0,2,2,0,1,2,2,0,4,0,1,0,0,14
,北港農工,40,1,2,0,2,0,1,1,27,2,1,0,0,77
,古坑華德福實驗高中,0,0,0,0,0,0,0,1,1,0,0,0,0,2
,正心中學,0,1,1,0,0,0,2,0,0,0,2,0,0,6
,永年高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,西螺農工,2,0,1,0,1,0,1,3,34,1,1,0,0,44
,虎尾高中,0,1,1,0,5,3,3,2,3,0,0,0,0,18
,虎尾農工,70,2,1,1,0,0,0,2,42,2,2,0,0,122
,麥寮高中,2,0,0,0,0,1,0,0,0,0,0,0,0,3
,揚子高中,0,0,1,0,1,0,2,0,0,0,1,0,0,5
,義峰高中,23,0,2,0,2,1,0,1,28,2,0,0,0,59
,福智高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,維多利亞實驗高級中學,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,總計,260,9,20,1,19,11,24,17,320,11,16,0,0,708
