
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,土庫商工,1,0,1,0,2,1,0,1,13,1,0,0,0,20
,大成商工,42,2,2,0,1,0,4,2,100,0,2,0,0,155
,大德工商,104,1,0,0,1,0,1,0,34,3,0,0,0,144
,斗六家商,0,0,1,0,6,2,4,9,12,0,2,0,0,36
,斗六高中,0,0,0,0,3,0,4,2,1,1,0,0,0,11
,斗南高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,北港高中,0,3,1,0,3,1,3,0,1,1,1,0,0,14
,北港農工,33,0,2,0,3,0,1,3,28,2,0,0,1,73
,古坑華德福實驗高中,0,0,0,0,0,0,0,0,2,0,0,0,1,3
,正心中學,0,0,1,0,1,0,3,0,0,0,2,0,0,7
,永年高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,西螺農工,1,0,1,0,1,0,3,10,24,1,1,0,0,42
,虎尾高中,0,1,1,0,6,2,4,2,1,0,0,0,0,17
,虎尾農工,82,2,1,0,1,0,0,3,35,4,2,0,0,130
,麥寮高中,2,0,0,0,0,0,0,0,1,0,0,0,0,3
,揚子高中,0,0,1,0,1,0,0,0,0,0,1,0,1,4
,義峰高中,12,0,2,1,1,0,0,2,20,1,0,0,0,39
,福智高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,總計,277,9,15,1,30,6,27,35,273,14,11,0,3,701
