
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,土庫商工,1,1,2,0,3,0,3,1,7,0,0,0,0,18
,大成商工,35,2,0,1,8,0,7,6,84,2,1,0,2,148
,大德工商,83,0,3,0,0,0,3,2,28,5,0,0,0,124
,斗六家商,0,1,2,0,4,0,3,3,10,0,0,0,0,23
,斗六高中,0,1,1,2,0,0,1,1,0,1,3,0,0,10
,斗南高中,0,0,1,0,1,0,0,0,1,0,0,0,0,3
,北港高中,0,1,0,0,3,0,0,0,0,2,0,0,2,8
,北港農工,42,0,0,0,1,0,1,2,12,1,0,0,0,59
,正心中學,0,0,0,0,2,0,4,1,0,0,0,0,0,7
,永年高中,1,0,0,0,1,0,1,0,1,0,0,0,0,4
,西螺農工,3,0,3,0,3,0,1,3,18,1,0,0,1,33
,虎尾高中,0,0,1,0,5,0,1,2,0,0,0,0,5,14
,虎尾農工,78,0,3,1,4,0,1,3,25,4,1,0,0,120
,麥寮高中,0,0,0,0,0,0,0,1,2,0,0,0,0,3
,揚子高中,0,0,0,0,2,0,0,0,1,0,0,0,0,3
,義峰高中,2,0,4,0,1,0,4,2,13,1,0,0,0,27
,福智高中,0,0,0,0,0,0,1,0,1,0,0,0,0,2
,維多利亞實驗高級中學,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,總計,245,6,20,4,38,0,31,27,203,17,5,0,11,607
