
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大園國際高中,0,1,0,0,1,0,2,3,0,0,0,0,3,10
,大溪高中,0,1,0,1,2,0,0,0,0,0,0,0,0,4
,大興高中,13,0,3,1,5,0,0,0,20,0,1,0,5,48
,中壢家商,0,1,6,0,1,0,0,3,19,0,3,0,1,34
,中壢高中,0,3,3,0,3,0,2,7,3,3,7,0,3,34
,中壢高商,78,0,3,0,4,0,0,10,17,7,11,0,3,133
,內壢高中,0,1,1,0,4,0,0,3,2,0,7,0,3,21
,六和高中,0,0,2,0,1,0,0,5,7,1,1,0,0,17
,方曙商工,32,0,0,0,1,0,0,1,6,4,0,0,0,44
,平鎮高中,0,0,3,0,8,0,0,7,2,0,7,0,3,30
,永平工商,8,2,3,0,1,0,0,16,70,3,6,0,4,113
,永豐高中,0,0,1,0,1,0,0,1,4,0,1,0,0,8
,光啟高中,12,0,1,3,5,0,5,9,32,0,1,0,2,70
,成功工商,14,1,5,0,7,0,0,16,37,3,8,0,4,95
,至善高中,5,0,1,0,2,0,0,2,6,0,0,0,0,16
,育達高中,11,0,7,0,6,0,1,10,35,2,9,0,8,89
,武陵高中,0,2,6,0,8,0,1,13,1,1,5,0,4,41
,治平高中,3,1,1,0,4,0,0,5,20,0,0,0,2,36
,南崁高中,0,0,1,1,2,0,0,4,4,1,3,0,0,16
,泉僑高中,1,0,1,1,0,0,0,3,3,0,3,0,1,13
,振聲高中,2,0,2,0,5,0,1,9,12,0,13,0,4,48
,桃園高中,0,5,6,0,4,0,0,6,3,1,7,0,3,35
,桃園農工,99,1,2,0,3,0,0,19,48,17,16,0,2,207
,啟英高中,59,2,6,0,8,0,1,15,88,9,7,0,8,203
,清華高中,88,0,2,0,5,0,0,2,28,10,6,0,2,143
,復旦高中,1,1,0,0,0,0,0,0,1,0,1,0,1,5
,陽明高中,0,2,4,1,3,0,0,8,0,0,11,0,1,30
,新興高中,2,2,4,1,12,0,2,11,40,5,7,0,9,95
,楊梅高中,0,0,3,0,5,0,2,5,7,1,5,0,0,28
,壽山高中,1,1,2,0,4,0,1,10,9,1,10,0,1,40
,龍潭農工,79,1,2,0,0,0,1,7,24,9,10,0,0,133
,觀音高中,0,0,0,0,0,0,0,3,2,0,0,0,0,5
,總計,508,28,81,9,115,0,19,213,550,78,166,0,77,1844
