
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,土城高中,0,1,0,0,0,0,2,0,1,0,0,0,0,4
,大灣高中,0,0,3,0,1,0,0,0,1,0,0,0,0,5
,六信高中,18,0,1,0,1,0,0,6,27,1,0,0,1,55
,天仁工商,6,0,1,0,0,0,0,1,17,0,0,0,0,25
,北門高中,0,1,0,0,0,0,1,1,2,0,1,0,0,6
,北門農工,45,1,2,1,1,0,4,3,45,4,3,0,1,110
,永仁高中,0,0,0,0,1,0,0,0,1,0,0,0,0,2
,玉井工商,4,1,3,0,2,0,1,1,21,0,0,0,0,33
,白河商工,34,0,1,0,0,0,1,1,1,3,3,0,0,44
,光華高中,1,0,6,0,3,0,0,1,10,1,2,0,0,24
,成大附工,0,0,0,0,0,0,0,1,2,0,0,0,0,3
,育德工家,10,2,1,0,3,0,3,2,35,1,0,0,0,57
,亞洲餐旅,10,0,0,0,1,0,3,3,42,0,0,0,0,59
,明達高中,0,0,0,0,1,0,0,0,0,0,0,0,1,2
,長榮女中,5,0,2,4,0,0,3,0,18,0,1,0,0,33
,長榮高中,3,0,2,1,5,0,2,1,15,0,5,0,0,34
,南光高中,0,0,1,0,0,1,0,1,0,0,0,0,0,3
,南科國際實驗高中,0,0,1,1,1,0,0,1,1,0,1,0,0,6
,南英商工,10,0,2,0,1,0,0,6,60,1,1,0,1,82
,南寧高中,0,1,2,0,2,0,3,0,1,0,0,0,0,9
,後壁高中,1,0,2,0,2,0,0,3,7,1,1,0,0,17
,家齊女中,0,2,2,0,4,0,3,0,23,0,2,0,0,36
,崑山高中,42,0,0,1,2,0,4,3,18,8,1,0,2,81
,曾文家商,3,0,1,0,3,0,1,3,18,0,0,0,0,29
,曾文農工,45,0,4,0,3,0,6,7,50,3,0,0,0,118
,港明高中,0,0,0,0,1,0,0,0,0,1,0,0,0,2
,善化高中,1,0,0,1,1,0,0,0,0,0,1,0,0,4
,陽明工商,2,0,0,0,2,0,1,0,21,1,0,0,0,27
,慈幼工商,10,1,2,0,4,0,2,4,74,1,4,0,1,103
,慈濟高中,0,1,1,0,1,0,1,0,0,0,3,0,0,7
,新化高工,47,0,0,0,1,0,1,4,40,1,2,0,0,96
,新榮高中,51,0,0,0,3,0,1,1,19,2,2,0,0,79
,新營高工,2,0,3,0,2,0,1,1,19,1,3,0,0,32
,新營高中,0,2,2,0,9,0,4,0,0,3,3,0,0,23
,新豐高中,1,2,3,0,4,0,3,1,10,0,1,0,0,25
,聖功女中,1,0,0,0,1,0,0,1,1,0,0,0,0,4
,臺南一中,0,2,6,0,6,0,6,2,1,0,9,0,1,33
,臺南二中,0,2,1,0,3,0,4,4,1,0,2,0,0,17
,臺南大學附中,4,2,6,0,3,0,3,3,30,0,3,0,0,54
,臺南女中,0,3,14,0,3,0,3,0,0,2,0,0,0,25
,臺南海事,2,1,3,0,0,0,1,6,39,0,0,0,0,52
,臺南高工,67,0,2,1,3,0,5,6,80,12,11,0,0,187
,臺南高商,40,0,3,0,6,0,5,4,36,5,1,0,0,100
,鳳和高中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,德光中學,0,0,0,0,0,0,3,0,2,0,0,0,0,5
,黎明高中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,興國高中,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,瀛海高中,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,總計,465,25,83,10,92,1,82,82,789,52,67,0,8,1756
