
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三民家商,36,1,5,0,6,0,9,1,33,3,17,0,3,114
,三民高中,0,0,0,0,2,1,2,0,5,0,3,0,0,13
,三信家商,75,5,3,1,5,2,3,8,74,3,19,0,2,200
,大榮高中,5,0,1,0,0,0,2,1,18,0,1,0,3,31
,小港高中,0,0,1,0,1,1,3,0,0,0,2,0,0,8
,中山大學附屬國光高中,0,0,2,0,1,0,0,0,0,0,0,0,0,3
,中山工商,162,1,11,2,5,2,19,5,159,4,34,0,5,409
,中山高中,0,1,0,0,1,0,4,0,0,0,0,0,0,6
,中正高工,13,0,0,0,5,1,1,2,40,0,19,0,4,85
,中正高中,1,1,0,1,3,0,1,0,0,0,1,0,1,9
,中華藝校,0,0,0,0,2,0,1,3,13,0,5,0,2,26
,六龜高中(高中部),5,0,0,0,0,0,1,0,3,0,0,0,1,10
,文山高中(高中部),0,0,0,0,0,0,2,1,2,1,0,0,0,6
,左營高中,0,0,0,0,0,0,5,2,1,0,3,0,0,11
,正義高中,0,0,1,0,1,0,0,0,0,0,0,0,0,2
,立志中學,53,0,3,3,2,0,4,0,85,1,15,0,3,169
,岡山高中,0,0,1,0,3,3,1,1,2,0,1,0,0,12
,岡山農工,39,0,1,0,2,1,2,3,43,1,11,0,1,104
,明誠高中,0,0,0,0,1,0,1,1,0,0,2,0,0,5
,林園高中(高中部),0,0,0,0,2,1,0,0,0,0,0,0,0,3
,前鎮高中,0,1,0,0,0,0,2,0,1,0,2,0,1,7
,海青工商,0,0,3,1,5,2,8,3,30,0,10,0,4,66
,高英工商,30,0,2,0,1,0,0,0,80,0,6,0,0,119
,高苑工商,64,0,0,0,4,1,1,1,30,0,5,0,0,106
,高師附中,0,0,1,0,1,0,4,0,1,1,7,0,1,16
,高雄女中,0,1,6,0,2,0,9,0,4,0,1,0,0,23
,高雄高工,2,0,7,1,4,0,10,6,46,0,33,0,3,112
,高雄高中,0,0,6,1,8,1,17,0,2,0,35,0,1,71
,高雄高商,0,1,3,0,2,4,7,1,9,0,11,0,2,40
,高鳳工家,32,0,0,0,0,0,1,0,0,0,3,0,0,36
,國立高雄餐旅大學附屬餐旅高中,0,0,0,0,0,0,1,1,6,0,0,0,0,8
,國際商工,1,0,0,0,0,0,1,2,2,0,0,0,1,7
,復華高中,4,0,0,3,2,0,1,0,12,0,0,0,0,22
,普門高中,4,0,1,0,1,0,1,0,1,1,2,0,1,12
,華德工家,11,0,2,0,0,0,1,0,24,0,0,0,0,38
,新光高中,2,0,0,0,0,0,1,1,5,0,1,0,0,10
,新莊高中,0,1,1,0,8,1,5,1,3,2,13,0,0,35
,新興高中,0,0,0,0,0,0,1,0,1,0,3,0,1,6
,楠梓高中,0,0,0,0,0,0,0,0,5,0,4,0,0,9
,瑞祥高中,0,0,0,0,0,0,2,0,0,0,0,0,0,2
,義大國際高中,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,路竹高中(高中部),0,2,0,0,0,0,0,0,0,0,1,0,0,3
,鼓山高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,旗山農工,12,0,1,1,1,0,0,0,37,0,2,0,0,54
,旗美高中,0,1,0,0,1,1,1,0,6,1,0,0,0,11
,旗美商工,25,0,0,0,0,0,0,0,3,3,3,0,0,34
,福誠高中,1,0,0,0,0,0,1,1,3,0,1,0,1,8
,鳳山高中,0,0,1,0,3,1,3,0,1,0,4,0,0,13
,鳳山商工,38,0,3,0,1,3,9,2,19,3,3,0,1,82
,鳳新高中,0,0,1,0,2,1,3,1,1,1,3,0,1,14
,樹德家商,47,0,4,1,2,0,4,2,89,5,10,0,2,166
,總計,662,16,71,15,90,27,155,50,901,30,297,0,45,2359
