
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三民家商,34,1,2,0,6,0,7,2,12,1,9,0,5,79
,三民高中,0,0,0,0,1,0,2,0,1,1,1,0,0,6
,三信家商,84,1,6,3,15,0,7,6,139,4,27,0,3,295
,大榮高中,16,0,0,1,2,0,1,1,28,0,1,0,0,50
,小港高中,1,0,0,0,1,0,1,0,5,0,0,0,0,8
,中山大學附屬國光高中,0,0,1,0,3,0,1,0,0,0,2,0,0,7
,中山工商,129,2,4,0,9,0,9,7,111,11,12,0,3,297
,中山高中,0,0,0,0,4,0,2,0,0,0,1,0,1,8
,中正高工,2,0,2,0,5,0,1,1,26,0,8,0,0,45
,中正高中,0,0,2,0,2,0,0,0,1,0,3,0,0,8
,中華藝校,2,0,0,0,2,0,1,3,10,0,3,0,0,21
,仁武高中(高中部),0,1,0,0,1,0,1,0,0,0,0,0,0,3
,六龜高中(高中部),2,0,0,0,0,0,0,0,4,0,0,0,0,6
,天主教道明高中,0,0,0,0,0,0,1,1,1,0,1,0,0,4
,文山高中(高中部),1,0,0,0,0,0,1,1,0,1,3,0,0,7
,左營高中,1,0,1,1,4,0,1,0,0,0,3,0,0,11
,立志高中,59,4,4,0,5,0,7,5,120,4,23,0,1,232
,岡山高中,0,0,0,0,3,0,4,0,1,0,1,0,0,9
,岡山農工,39,3,2,1,4,0,5,0,35,4,6,0,1,100
,明誠高中,0,0,1,0,1,0,1,0,1,0,8,0,0,12
,林園高中(高中部),0,0,0,0,2,0,0,0,0,0,0,0,0,2
,前鎮高中,0,1,1,0,6,0,0,0,1,0,4,0,0,13
,海青工商,2,0,1,1,8,0,2,2,16,1,7,0,1,41
,高英工商,39,0,5,0,2,0,4,1,76,0,3,0,1,131
,高苑工商,58,1,0,0,3,0,4,1,52,2,2,0,0,123
,高師附中,0,0,1,2,4,0,3,0,0,0,3,0,0,13
,高雄女中,0,0,3,0,7,0,5,0,0,0,0,0,0,15
,高雄高工,2,0,3,0,7,0,4,3,9,1,14,0,0,43
,高雄高中,0,1,6,1,4,0,5,0,1,0,18,0,2,38
,高雄高商,1,2,2,0,8,0,8,2,5,0,5,0,4,37
,高鳳工家,34,0,2,0,0,0,0,2,7,4,3,0,0,52
,國際商工,2,0,1,0,1,0,2,1,7,0,1,0,0,15
,復華高中,3,0,0,0,2,0,2,2,17,0,1,0,1,28
,普門高中,0,0,0,0,1,0,0,1,0,0,1,0,0,3
,華德工家,12,0,2,0,2,0,1,0,30,0,0,0,0,47
,新光高中,2,1,0,0,1,0,0,0,6,1,1,0,0,12
,新莊高中,0,1,4,0,3,0,6,1,0,0,2,0,2,19
,新興高中,0,0,0,0,1,0,1,0,0,0,1,0,0,3
,楠梓高中,0,0,0,0,1,0,2,1,2,0,1,0,2,9
,瑞祥高中,0,0,1,0,1,0,4,0,0,0,1,0,0,7
,義大國際高中,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,路竹高中(高中部),0,0,0,0,1,0,2,0,1,0,0,0,0,4
,鼓山高中,0,0,0,0,2,0,0,0,1,0,1,0,0,4
,旗山農工,2,1,0,0,1,0,4,0,19,0,1,0,1,29
,旗美高中,1,0,1,0,1,0,1,0,4,0,0,0,0,8
,旗美商工,46,0,2,0,1,0,1,1,17,2,1,0,0,71
,福誠高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,鳳山高中,0,2,3,0,3,0,6,0,0,1,4,0,2,21
,鳳山商工,39,1,1,0,8,0,4,0,21,2,9,0,1,86
,鳳新高中,0,3,0,0,4,0,3,0,1,0,1,0,0,12
,樹德家商,51,3,5,1,5,0,4,2,140,6,11,0,4,232
,總計,664,29,69,11,158,0,131,47,929,46,209,0,35,2328
