
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三民家商,33,1,3,0,6,2,8,0,26,1,14,0,1,95
,三民高中,0,0,1,0,2,0,1,1,1,0,3,0,0,9
,三信家商,82,1,8,1,13,1,5,9,121,4,31,0,5,281
,大榮高中,8,0,2,0,0,0,3,0,25,0,1,0,0,39
,小港高中,0,0,1,0,0,1,5,0,1,0,1,0,0,9
,中山大學附屬國光高中,0,0,1,0,2,0,2,0,0,0,1,0,0,6
,中山工商,144,2,9,2,7,1,9,4,144,10,20,0,4,356
,中山高中,0,0,0,0,0,0,4,0,0,0,2,0,0,6
,中正高工,3,0,3,0,5,0,3,1,27,0,8,0,0,50
,中正高中,0,0,3,0,2,0,0,0,1,0,1,0,0,7
,中華藝校,1,0,0,1,2,0,1,2,10,0,0,0,1,18
,仁武高中(高中部),0,0,0,0,1,0,1,0,0,0,0,0,0,2
,六龜高中(高中部),4,0,0,0,1,0,1,0,6,0,0,0,0,12
,天主教道明高中,0,0,0,0,0,0,0,2,0,0,1,0,0,3
,文山高中(高中部),1,1,0,0,0,0,1,0,0,2,1,0,0,6
,左營高中,0,0,0,0,2,0,1,0,0,0,2,0,0,5
,正義高中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,立志學校財團法人高雄市立志高級中學,64,2,2,0,5,0,4,2,103,2,16,0,3,203
,岡山高中,0,0,0,0,1,1,3,0,2,0,0,0,0,7
,岡山農工,38,1,3,1,3,0,2,1,45,3,11,0,0,108
,明陽中學,2,0,0,1,0,0,0,0,5,0,1,0,0,9
,明誠高中,0,0,0,0,0,1,0,0,0,1,2,0,0,4
,林園高中(高中部),0,0,0,0,1,0,1,1,0,0,0,0,0,3
,前鎮高中,1,0,0,0,0,0,3,1,1,0,2,0,0,8
,海青工商,2,0,1,0,5,0,8,4,26,0,9,0,1,56
,高英工商,33,0,2,0,3,1,1,1,62,0,3,0,3,109
,高苑工商,49,0,0,0,1,0,2,0,35,0,2,0,1,90
,高師附中,0,1,2,0,0,0,2,0,2,0,7,0,1,15
,高雄女中,0,0,3,0,4,2,8,0,2,1,0,0,0,20
,高雄高工,2,0,4,1,4,1,6,6,28,0,23,0,0,75
,高雄高中,0,1,4,0,4,1,6,0,1,0,23,0,1,41
,高雄高商,1,0,3,0,3,3,8,2,9,0,11,0,1,41
,高鳳工家,28,0,0,0,0,0,1,0,3,0,4,0,0,36
,國際商工,4,0,0,0,0,0,1,2,5,0,0,0,1,13
,復華高中,4,0,0,1,0,0,1,1,7,0,3,0,0,17
,普門高中,4,0,0,0,1,0,0,0,0,0,2,0,0,7
,華德工家,10,0,2,0,0,0,2,0,20,0,0,0,0,34
,新光高中,2,1,0,0,2,0,1,0,9,0,0,0,0,15
,新莊高中,0,1,5,0,2,1,8,1,2,1,5,0,1,27
,新興高中,0,0,0,0,1,0,1,0,1,0,3,0,0,6
,楠梓高中,0,0,0,0,1,0,2,0,5,0,2,0,1,11
,瑞祥高中,0,0,0,0,1,0,4,0,0,0,1,0,0,6
,路竹高中(高中部),0,1,0,0,1,0,1,0,0,0,0,0,0,3
,鼓山高中,0,0,0,0,1,0,0,1,1,0,0,0,0,3
,旗山農工,10,0,2,0,1,0,2,1,27,0,0,0,1,44
,旗美高中,1,0,0,0,3,1,1,0,4,0,0,0,0,10
,旗美商工,36,1,0,0,0,0,0,0,12,4,1,0,0,54
,福誠高中,0,0,1,0,0,0,0,1,3,0,2,0,0,7
,鳳山高中,0,1,2,0,6,1,4,0,1,0,3,0,1,19
,鳳山商工,41,0,4,0,2,0,4,1,21,3,6,0,1,83
,鳳新高中,0,1,0,0,0,1,4,1,3,1,3,0,0,14
,樹德家商,51,4,6,0,6,0,7,5,110,3,7,0,0,199
,總計,659,20,77,8,106,19,143,51,917,36,238,0,28,2302
