
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三育高中,0,0,1,0,0,0,0,0,0,0,1,0,0,2
,中興高中,1,1,3,0,2,1,1,2,1,0,3,0,0,15
,五育高中,5,0,2,0,0,1,0,2,5,0,1,0,0,16
,仁愛高農,2,0,0,0,1,1,0,1,16,0,2,0,0,23
,水里商工,27,0,1,0,0,0,0,0,23,0,2,0,0,53
,同德家商,13,0,5,1,2,0,0,4,41,0,1,0,0,67
,旭光高中,0,0,0,0,0,0,1,0,0,2,1,0,0,4
,竹山高中,24,0,1,0,1,0,0,3,8,3,2,0,0,42
,南投高中,0,0,1,0,1,0,0,4,5,0,3,0,0,14
,南投高商,38,0,0,0,0,0,0,2,5,1,0,0,0,46
,埔里高工,32,0,0,0,1,0,1,2,36,0,3,0,0,75
,草屯商工,35,0,0,0,1,1,1,3,11,0,4,0,0,56
,普台高中,0,0,1,0,1,0,0,0,0,0,0,0,0,2
,暨大附中,0,1,0,1,4,1,0,0,6,0,0,0,0,13
,總計,177,2,15,2,14,5,4,23,157,6,23,0,0,428
