
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三育高中,0,0,1,0,0,0,0,0,0,0,1,0,0,2
,中興高中,1,1,3,0,2,1,1,2,1,0,3,0,0,15
,五育高中,3,0,2,0,0,1,0,2,6,0,1,0,0,15
,仁愛高農,1,0,0,0,1,1,1,1,13,0,2,0,0,20
,水里商工,23,0,1,0,0,0,0,0,22,0,2,0,0,48
,同德家商,12,0,5,1,2,0,0,4,40,0,1,0,0,65
,旭光高中,0,0,0,0,0,0,1,1,0,2,1,0,0,5
,竹山高中,25,0,1,0,1,0,0,3,8,3,2,0,0,43
,南投高中,0,0,1,0,0,0,0,3,5,0,4,0,0,13
,南投高商,39,0,0,1,0,0,1,1,5,1,0,0,0,48
,埔里高工,29,0,0,0,1,0,1,1,36,0,2,0,0,70
,草屯商工,35,0,0,0,1,1,1,3,12,0,4,0,0,57
,普台高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,暨大附中,0,1,0,1,4,1,0,0,6,0,0,0,0,13
,總計,168,2,15,3,12,5,6,21,154,6,23,0,0,415
