
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三育高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,中興高中,0,1,0,0,4,0,1,0,1,0,3,0,1,11
,五育高中,2,0,0,0,0,0,0,0,2,0,0,0,0,4
,仁愛高農,2,0,2,0,2,0,1,0,13,0,0,0,1,21
,水里商工,27,1,1,0,0,0,2,2,21,5,1,0,0,60
,弘明實驗高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,同德家商,8,1,2,0,6,0,5,4,41,0,0,0,2,69
,旭光高中,1,0,0,1,1,0,0,1,0,0,0,0,0,4
,竹山高中,35,0,2,1,2,0,1,3,15,1,2,0,0,62
,南投高中,0,1,1,0,0,0,0,0,9,0,1,0,0,12
,南投高商,39,0,2,1,8,0,1,2,6,2,1,0,0,62
,埔里高工,63,0,1,0,2,0,2,4,30,9,1,0,0,112
,草屯商工,42,1,1,2,4,0,5,3,6,2,2,0,0,68
,普台高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,暨大附中,1,3,3,0,3,0,1,1,8,1,0,0,0,21
,總計,220,8,16,5,32,0,19,20,155,20,11,0,4,510
