
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三育高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,中興高中,2,1,1,0,2,0,2,1,0,1,2,0,0,12
,五育高中,2,0,0,0,0,0,1,1,2,0,0,0,0,6
,仁愛高農,2,0,2,0,1,0,2,0,16,0,1,0,0,24
,水里商工,33,1,3,0,1,0,3,0,21,5,1,0,0,68
,同德家商,8,1,3,0,3,0,8,10,49,0,2,0,1,85
,旭光高中,1,0,0,1,1,0,0,1,0,0,0,0,0,4
,竹山高中,37,0,5,1,2,0,3,3,16,2,2,0,0,71
,南投高中,0,1,0,0,1,0,2,0,10,0,3,0,0,17
,南投高商,35,1,2,0,4,0,2,2,4,2,2,0,0,54
,埔里高工,49,0,2,0,2,0,1,4,26,10,1,0,1,96
,草屯商工,40,0,0,0,5,0,4,4,4,1,5,0,1,64
,普台高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,暨大附中,1,2,1,0,3,0,2,1,10,2,0,0,0,22
,總計,210,7,19,2,25,0,30,27,161,23,19,0,3,526
