
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三育高中,0,0,1,0,0,0,0,0,1,0,0,0,0,2
,中興高中,2,0,2,0,2,0,1,0,2,1,1,0,0,11
,五育高中,1,0,0,0,1,0,1,2,4,0,1,0,0,10
,仁愛高農,5,0,2,0,0,0,2,0,15,0,1,0,0,25
,水里商工,26,1,2,0,1,0,2,1,20,1,2,0,0,56
,同德家商,11,0,3,0,1,0,3,6,35,0,4,0,0,63
,旭光高中,1,0,0,1,1,0,0,1,0,1,0,0,0,5
,竹山高中,22,0,3,1,0,0,1,0,9,3,2,0,0,41
,南投高中,0,0,1,0,2,0,2,1,7,0,3,0,0,16
,南投高商,37,1,2,0,0,0,1,0,5,2,1,0,0,49
,埔里高工,40,0,2,0,1,0,0,4,29,5,1,0,1,83
,草屯商工,39,0,0,0,4,0,3,4,6,1,7,0,1,65
,普台高中,0,0,1,0,0,0,0,0,1,0,0,0,0,2
,暨大附中,1,1,1,0,2,1,2,1,8,1,0,0,0,18
,總計,185,3,20,2,15,1,18,20,142,15,23,0,2,446
