
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,三義高中,1,0,1,0,0,0,0,0,16,0,0,0,0,18
,大成高中,24,0,1,0,0,0,1,1,20,0,4,0,0,51
,大湖農工,27,0,1,0,0,0,2,3,48,2,2,0,0,85
,中興商工,10,1,1,0,3,0,2,1,84,0,1,0,0,103
,竹南高中,1,0,0,0,1,1,1,2,5,1,9,0,0,21
,君毅高中,42,0,4,0,1,0,2,2,60,1,8,0,0,120
,育民工家,16,0,0,1,0,0,0,1,40,2,0,0,0,60
,卓蘭高中,2,1,0,0,0,0,0,1,23,0,0,0,0,27
,建台高中,2,0,0,0,3,0,0,0,3,0,1,0,0,9
,苗栗高中,1,0,0,1,2,2,0,1,3,0,2,0,0,12
,苗栗高商,1,0,2,1,2,0,0,1,14,0,3,0,0,24
,苗栗農工,38,1,4,1,3,0,1,1,88,0,7,0,0,144
,苑裡高中,0,2,3,0,2,0,0,1,1,1,0,0,0,10
,苑裡高中,0,0,0,0,0,0,0,0,7,0,1,0,0,8
,賢德工商,3,0,0,0,0,0,2,1,11,0,0,0,0,17
,興華高中,0,1,0,0,0,0,0,0,2,0,0,0,0,3
,龍德家商,27,0,0,0,0,0,0,0,28,2,2,0,0,59
,總計,195,6,17,4,17,3,11,16,453,9,40,0,0,771
