
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大甲高工,69,0,5,0,0,1,0,2,27,1,8,0,0,113
,大甲高中,0,1,2,0,0,0,1,0,3,0,0,0,0,7
,大里高中,0,0,0,0,1,0,0,0,1,0,0,0,0,2
,大明高中,4,0,0,0,2,1,0,5,18,0,4,0,0,34
,中科實中,0,0,1,0,0,0,0,2,1,0,3,0,0,7
,中港高中,0,1,0,0,0,0,0,0,0,0,0,0,0,1
,中興大學附屬高中,1,1,1,0,2,0,1,5,0,0,2,0,0,13
,中興大學附屬臺中高職,76,3,5,0,1,0,1,19,44,2,25,0,1,177
,文華高中,0,4,5,0,3,0,2,5,0,0,5,0,0,24
,玉山高中,51,0,0,0,0,0,0,4,12,1,5,0,0,73
,立人高中,0,0,0,0,0,0,1,1,0,0,1,0,0,3
,光華高工,0,1,0,0,0,1,0,3,4,0,2,0,0,11
,后綜高中,0,1,0,0,0,1,0,0,2,0,0,0,0,4
,西苑高中,0,0,2,0,1,0,0,2,0,0,1,0,0,6
,沙鹿高工,72,2,3,0,2,0,0,8,42,2,8,0,0,139
,宜寧高中,2,0,2,0,0,0,0,2,2,0,3,0,0,11
,忠明高中,0,0,1,0,1,0,0,1,0,0,6,0,0,9
,明台高中,12,0,0,1,0,0,0,3,41,0,1,0,1,59
,明道高中,1,2,6,1,5,0,2,8,6,0,15,0,0,46
,明德學校財團法人臺中市明德高中,4,0,2,0,3,0,0,6,28,0,6,0,0,49
,東大附中,0,0,0,0,0,0,0,3,0,0,1,0,0,4
,東山高中,0,1,1,0,1,1,0,1,1,1,1,0,0,8
,東勢高工,39,0,2,0,1,0,0,10,23,2,11,0,0,88
,長億高中,0,0,0,0,0,0,1,0,2,0,0,0,0,3
,青年高中,5,1,1,0,1,1,1,10,39,0,5,0,0,64
,致用高中,8,0,2,0,2,0,0,2,28,0,2,0,0,44
,常春藤高中,1,0,0,0,0,0,0,1,0,0,2,0,0,4
,清水高中,0,0,1,0,3,0,0,1,0,0,0,0,0,5
,惠文高中,0,0,1,0,2,0,0,2,0,0,6,0,0,11
,華盛頓高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,慈明高中,18,0,1,0,0,2,2,8,29,0,6,0,0,66
,新民高中,3,0,4,0,3,2,3,17,23,1,8,0,0,64
,新社高中,0,0,1,0,0,0,0,2,3,0,1,0,0,7
,葳格高中,0,0,1,0,0,0,0,1,2,0,2,0,0,6
,僑泰高中,15,0,3,0,2,2,2,21,33,0,4,0,0,82
,嘉陽高中,13,0,1,0,1,0,1,6,32,0,0,0,0,54
,臺中一中,0,4,7,0,0,3,2,10,0,0,25,0,0,51
,臺中二中,0,1,0,0,1,0,0,6,1,0,1,0,0,10
,臺中女中,0,2,5,0,5,2,0,2,0,1,0,0,0,17
,臺中家商,36,1,2,1,5,4,1,12,14,1,13,0,0,90
,臺中高工,33,2,5,0,4,2,0,32,43,2,27,0,0,150
,衛道高中,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,曉明女中,0,1,2,0,0,0,0,0,0,0,0,0,0,3
,嶺東高中,3,0,3,0,0,1,1,3,15,0,2,0,0,28
,豐原高中,0,1,0,1,0,0,1,0,0,0,1,0,0,4
,豐原高商,70,0,4,0,7,2,3,5,4,3,5,0,0,103
,霧峰農工,71,0,2,0,1,1,1,2,25,2,12,0,0,117
,總計,607,30,85,4,60,27,27,233,548,19,231,0,2,1873
