
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大甲高工,66,0,5,0,0,1,0,2,27,1,7,0,0,109
,大甲高中,0,1,2,0,0,0,1,0,3,0,0,0,0,7
,大里高中,0,0,0,0,1,0,0,0,1,0,0,0,0,2
,大明高中,3,0,0,0,2,1,0,5,19,0,4,0,0,34
,中科實中,0,0,1,0,0,0,0,2,1,0,3,0,0,7
,中港高中,0,1,0,0,0,0,0,0,0,0,0,0,0,1
,中興大學附屬高中,0,1,2,0,2,0,1,5,0,0,3,0,0,14
,文華高中,0,4,5,0,3,0,2,6,0,0,4,0,0,24
,玉山高中,51,0,0,0,0,0,0,3,8,1,5,0,0,68
,立人高中,0,0,0,0,0,0,1,1,0,0,1,0,0,3
,光華高工,0,1,0,0,0,1,0,3,4,0,2,0,0,11
,后綜高中,0,1,0,0,0,1,0,1,2,0,0,0,0,5
,西苑高中,0,0,2,0,1,0,0,2,0,0,1,0,0,6
,沙鹿高工,70,2,3,0,2,0,0,9,37,2,8,0,0,133
,宜寧高中,2,0,2,0,0,0,0,2,2,0,2,0,0,10
,忠明高中,0,0,1,0,1,0,0,1,0,1,5,0,0,9
,明台高中,14,0,0,1,0,0,0,3,40,0,1,0,1,60
,明道高中,1,2,6,1,5,0,2,9,6,0,16,0,0,48
,明德學校財團法人臺中市明德高中,3,0,2,0,3,0,0,7,24,0,6,0,0,45
,東大附中,0,0,0,0,0,0,0,3,0,0,1,0,0,4
,東山高中,0,1,1,0,1,1,0,1,0,1,1,0,0,7
,東勢高工,40,0,2,0,3,0,1,9,21,2,10,0,0,88
,長億高中,0,0,0,0,0,0,1,0,2,0,0,0,0,3
,青年高中,5,1,1,0,0,1,1,9,33,0,5,0,0,56
,致用高中,8,0,2,0,1,0,0,2,27,0,1,0,0,41
,常春藤高中,1,0,0,0,0,0,0,0,0,0,2,0,0,3
,清水高中,0,0,1,0,3,0,0,1,0,0,0,0,0,5
,惠文高中,0,0,1,0,2,0,0,2,0,0,6,0,0,11
,華盛頓高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,慈明高中,18,0,1,0,0,2,1,9,27,0,6,0,0,64
,新民高中,3,0,4,0,4,2,3,16,21,1,8,0,0,62
,新社高中,0,0,1,0,0,0,0,2,3,0,1,0,0,7
,葳格高中,0,0,1,0,0,0,0,2,1,0,2,0,0,6
,僑泰高中,15,0,3,0,2,2,2,22,31,0,4,0,0,81
,嘉陽高中,10,0,1,0,0,0,0,4,26,0,1,0,0,42
,臺中一中,0,4,7,0,0,3,1,10,0,0,21,0,0,46
,臺中二中,0,1,0,0,1,0,0,6,1,0,1,0,0,10
,臺中女中,0,2,6,0,5,2,0,2,0,1,0,0,0,18
,臺中家商,35,1,2,1,5,4,1,10,14,1,13,0,0,87
,臺中高工,29,2,5,0,3,2,0,29,43,2,25,0,0,140
,衛道高中,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,曉明女中,0,1,2,0,0,0,0,0,0,0,0,0,0,3
,興大附農,75,3,5,0,1,0,1,16,45,2,25,0,1,174
,嶺東高中,3,0,3,0,0,1,1,3,15,0,2,0,0,28
,豐原高中,0,1,0,1,0,0,0,0,0,0,1,0,0,3
,豐原高商,68,0,4,0,7,2,3,5,4,3,4,0,0,100
,霧峰農工,69,0,2,0,1,1,1,2,24,2,12,0,0,114
,總計,589,30,87,4,59,27,24,226,512,20,221,0,2,1801
