
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大甲高工,80,0,4,0,0,0,1,3,24,0,5,0,0,117
,大甲高中,0,1,1,0,0,0,1,2,7,0,1,0,0,13
,大里高中,1,0,1,1,0,0,1,0,1,0,0,0,0,5
,大明高中,1,2,1,1,3,2,3,5,13,0,7,0,0,38
,中科實中,0,0,2,0,0,0,0,2,0,0,1,0,0,5
,中港高中,0,1,0,0,0,0,0,0,2,0,0,0,0,3
,中興大學附屬高中,0,2,2,0,3,1,0,5,0,1,3,0,0,17
,中興大學附屬臺中高職,76,2,5,0,1,1,0,16,45,6,11,0,1,164
,文華高中,0,6,7,0,5,0,4,4,0,1,2,0,0,29
,弘文高中,0,0,0,0,1,0,0,0,0,0,2,0,0,3
,玉山高中,40,0,0,0,0,0,0,0,14,3,7,0,0,64
,立人高中,0,0,0,0,0,0,1,4,0,0,0,0,0,5
,光華高工,0,1,0,0,2,1,0,2,4,0,4,0,0,14
,后綜高中,0,0,1,0,2,1,0,1,1,0,0,0,0,6
,西苑高中,0,0,3,0,0,0,0,1,1,1,1,0,1,8
,沙鹿高工,53,2,4,0,3,1,0,7,24,4,4,0,0,102
,宜寧高中,1,0,0,0,0,0,0,4,0,0,1,0,0,6
,忠明高中,0,0,3,0,0,0,0,3,1,1,5,0,1,14
,明台高中,8,0,2,0,0,3,1,5,37,1,2,0,2,61
,明道高中,1,1,2,0,3,0,2,5,11,0,10,0,0,35
,明德學校財團法人臺中市明德高中,3,0,0,0,3,0,0,2,15,1,4,0,0,28
,東大附中,0,0,0,0,0,0,0,3,0,0,4,0,0,7
,東山高中,0,0,1,0,1,1,1,0,1,0,8,0,0,13
,東勢高工,41,1,0,0,0,0,0,13,34,2,5,0,0,96
,長億高中,0,0,0,0,0,0,1,2,1,0,0,0,0,4
,青年高中,15,1,3,0,0,1,5,8,32,4,6,0,2,77
,致用高中,7,0,2,0,5,1,4,1,23,0,0,0,0,43
,常春藤高中,0,0,0,0,0,0,0,1,0,0,1,0,0,2
,清水高中,0,2,2,0,1,0,0,0,0,0,1,0,0,6
,惠文高中,0,1,1,0,4,0,1,3,2,1,6,0,2,21
,華盛頓高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,慈明高中,14,3,3,0,1,0,3,12,32,0,6,0,0,74
,新民高中,4,1,2,0,6,0,3,11,12,0,8,0,0,47
,葳格高中,1,0,0,1,1,0,0,2,2,0,3,0,0,10
,僑泰高中,14,0,3,0,3,1,3,11,29,0,4,0,0,68
,嘉陽高中,22,0,2,1,2,0,3,2,31,1,3,0,0,67
,臺中一中,0,5,5,0,1,3,1,9,0,0,15,0,0,39
,臺中二中,0,0,2,0,3,1,2,4,1,0,6,0,0,19
,臺中女中,0,1,1,0,8,0,0,2,0,1,1,0,0,14
,臺中家商,31,2,4,1,2,2,1,5,16,1,8,0,0,73
,臺中高工,36,2,6,1,3,0,0,26,40,2,10,0,1,127
,曉明女中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,嶺東高中,2,0,2,1,0,1,0,4,6,0,3,0,0,19
,豐原高中,0,2,1,1,1,0,0,0,0,0,0,0,0,5
,豐原高商,60,2,3,0,5,4,3,4,12,4,6,0,0,103
,霧峰農工,67,1,2,0,1,0,1,4,22,7,10,0,0,115
,總計,578,42,83,8,75,25,46,199,496,42,184,0,10,1788
