
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大甲高工,87,0,5,0,0,0,1,4,31,1,4,0,0,133
,大甲高中,0,1,1,0,0,0,1,2,8,0,1,0,0,14
,大里高中,1,0,1,1,0,0,1,0,1,0,0,0,0,5
,大明高中,2,1,1,1,4,2,5,3,23,1,6,0,0,49
,中科實中,0,0,2,0,0,0,0,1,0,0,1,0,0,4
,中港高中,0,1,0,0,0,0,0,0,2,0,0,0,0,3
,中興大學附屬高中,0,2,2,0,2,1,1,6,0,1,3,0,0,18
,中興大學附屬臺中高職,89,2,5,0,2,1,1,14,52,8,13,0,1,188
,文華高中,0,6,7,0,6,0,3,4,0,0,3,0,0,29
,弘文高中,0,0,0,0,1,0,0,0,0,0,2,0,0,3
,玉山高中,42,0,0,0,0,0,0,0,15,3,8,0,0,68
,光華高工,0,1,0,0,2,0,1,3,8,1,4,0,0,20
,后綜高中,0,0,1,0,2,1,0,1,1,0,0,0,0,6
,西苑高中,0,0,3,0,0,0,1,1,1,0,1,0,0,7
,沙鹿高工,74,2,6,0,3,0,1,13,32,4,4,0,0,139
,宜寧高中,1,0,0,0,0,0,1,1,0,0,1,0,0,4
,忠明高中,0,0,3,0,0,0,0,3,1,1,5,0,1,14
,明台高中,8,0,2,0,0,3,2,6,38,3,2,0,2,66
,明道高中,1,1,2,0,4,0,2,4,11,0,11,0,0,36
,明德學校財團法人臺中市明德高中,2,0,0,0,5,0,1,6,19,1,6,0,0,40
,東大附中,0,0,0,0,0,0,0,2,0,0,4,0,0,6
,東山高中,0,0,1,0,1,1,1,0,0,0,8,0,0,12
,東勢高工,45,1,0,0,0,0,0,12,37,2,5,0,0,102
,長億高中,0,0,0,0,0,0,1,2,1,0,0,0,0,4
,青年高中,19,1,3,0,2,0,5,11,42,4,7,0,2,96
,致用高中,10,0,2,1,9,1,4,1,31,0,0,0,0,59
,常春籐高中,0,0,0,0,0,0,0,1,0,0,2,0,0,3
,清水高中,0,2,2,0,0,0,0,0,0,0,1,0,0,5
,惠文高中,0,1,1,0,4,0,1,3,2,1,7,0,2,22
,華盛頓高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,慈明高中,14,2,3,0,0,0,2,12,36,0,4,0,1,74
,新民高中,4,1,2,0,6,0,2,9,16,1,8,0,0,49
,新社高中,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,葳格高中,1,0,0,1,2,0,0,2,3,0,3,0,0,12
,僑泰高中,16,0,3,0,4,1,5,13,38,1,5,0,0,86
,嘉陽高中,25,0,3,1,3,0,4,2,46,2,2,0,0,88
,臺中一中,0,5,5,0,3,1,3,10,1,0,15,0,0,43
,臺中二中,0,0,2,0,3,1,3,4,0,0,6,0,0,19
,臺中女中,0,1,1,0,9,0,1,1,0,1,1,0,0,15
,臺中家商,40,2,4,1,3,0,0,7,24,2,8,0,0,91
,臺中高工,42,2,7,2,3,0,1,25,50,2,10,0,1,145
,臺中啟明學校附設高職進修學校,1,0,0,0,0,0,0,0,1,0,0,0,0,2
,曉明女中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,嶺東高中,4,0,2,1,1,0,0,5,12,0,4,0,0,29
,豐原高中,0,2,1,1,1,0,0,0,0,0,0,0,0,5
,豐原高商,77,2,2,0,8,2,4,3,13,4,6,0,0,121
,霧峰農工,75,2,2,0,2,0,1,5,26,8,10,0,1,132
,總計,680,41,87,10,96,15,61,203,622,52,191,0,11,2069
