
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大同高中,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,內埔農工,3,1,0,0,0,0,1,0,13,0,4,0,0,22
,日新工商,29,0,0,0,2,0,0,0,5,1,0,0,0,37
,民生家商,12,0,1,1,5,0,4,1,21,2,0,0,0,47
,佳冬高農,52,2,1,0,3,0,1,0,14,7,3,0,1,84
,來義高中,0,1,0,0,0,0,0,0,1,0,0,0,0,2
,枋寮高中,1,0,0,0,0,0,0,0,0,0,0,0,0,1
,東港海事,2,1,1,0,1,0,2,1,7,0,1,0,0,16
,東港高中,0,0,0,0,2,0,0,0,0,0,0,0,0,2
,屏北高中,1,0,2,0,4,0,2,0,0,0,1,0,1,11
,屏東女中,0,1,3,0,3,0,1,0,0,0,0,0,0,8
,屏東高工,80,0,7,0,1,0,5,0,22,7,6,0,0,128
,屏東高中,1,2,0,0,2,0,0,0,0,0,4,0,0,9
,屏榮高中,3,2,4,0,6,0,4,1,11,1,6,0,3,41
,恆春工商,15,1,3,0,3,0,0,0,10,4,1,0,0,37
,美和高中,0,0,0,0,1,0,2,0,0,0,0,0,0,3
,陸興高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,華洲工家,44,0,1,0,1,0,2,0,5,4,0,0,0,57
,新基高中,3,0,2,0,0,0,1,0,1,0,0,0,0,7
,潮州高中,1,1,2,0,5,0,2,0,1,1,2,0,0,15
,總計,247,12,27,1,39,0,28,3,112,27,28,0,5,529
