
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大同高中,0,0,1,0,0,0,0,0,0,0,1,0,1,3
,內埔農工,3,0,0,0,2,0,3,1,22,0,3,0,1,35
,日新工商,45,0,0,0,2,0,1,0,4,1,0,0,0,53
,民生家商,19,1,1,0,4,0,2,2,23,3,4,0,0,59
,佳冬高農,59,1,2,0,5,0,2,0,39,4,1,0,0,113
,來義高中,1,0,0,0,0,0,0,0,4,0,0,0,0,5
,東港海事,7,1,1,0,2,0,4,0,13,0,1,0,0,29
,東港高中,0,0,0,0,1,1,1,0,0,0,0,0,0,3
,屏北高中,1,0,1,0,2,0,1,1,0,1,0,0,0,7
,屏東女中,0,1,2,0,3,1,1,0,0,0,0,0,1,9
,屏東高工,82,1,7,0,2,0,3,2,20,7,10,0,1,135
,屏東高中,0,0,0,0,2,1,1,1,0,1,2,0,0,8
,屏榮高中,6,1,2,0,3,1,5,2,21,1,7,0,2,51
,恆春工商,18,0,1,0,3,1,3,1,9,2,1,0,0,39
,美和高中,0,0,0,0,1,0,3,0,0,0,1,0,0,5
,陸興高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,華洲工家,40,0,0,0,0,0,1,0,8,1,0,0,0,50
,潮州高中,0,1,1,0,1,0,4,2,0,0,1,0,1,11
,總計,281,7,19,0,33,5,35,12,165,21,32,0,7,617
