
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大同高中,0,0,1,0,0,0,1,0,0,0,1,0,1,4
,內埔農工,4,0,0,0,2,0,2,0,22,0,4,0,0,34
,日新工商,36,0,0,0,2,0,1,0,3,2,0,0,0,44
,民生家商,11,1,1,0,4,0,3,4,15,2,3,0,0,44
,佳冬高農,57,1,1,0,4,0,0,1,25,4,2,0,1,96
,來義高中,0,1,0,0,0,0,0,0,4,0,0,0,0,5
,枋寮高中,1,0,0,0,0,0,0,0,1,0,0,0,0,2
,東港海事,5,1,1,0,1,0,5,1,17,0,1,0,0,32
,東港高中,0,0,0,0,0,2,1,0,0,0,0,0,0,3
,屏北高中,1,0,1,0,3,0,3,0,0,0,0,0,0,8
,屏東女中,0,1,3,0,3,0,1,0,0,0,0,0,1,9
,屏東高工,79,1,8,0,1,0,5,0,23,7,8,0,0,132
,屏東高中,0,1,0,0,3,0,0,0,0,1,3,0,0,8
,屏榮高中,6,1,4,0,3,0,3,1,20,0,6,0,1,45
,恆春工商,16,0,2,0,5,0,3,1,14,4,1,0,0,46
,美和高中,0,0,0,0,1,0,3,0,0,0,1,0,0,5
,陸興高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,華洲工家,37,0,1,0,0,1,1,0,8,1,0,0,0,49
,潮州高中,0,1,1,0,4,0,4,2,0,0,1,0,0,13
,總計,253,9,24,0,36,3,36,10,153,21,31,0,4,580
