
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,上騰工商,14,1,0,0,1,0,1,3,13,0,0,0,0,33
,四維高中,12,0,1,1,3,0,4,5,32,2,4,0,0,64
,玉里高中,36,0,1,0,1,0,1,1,3,1,2,0,0,46
,光復商工,5,1,1,0,2,1,1,0,6,3,1,0,0,21
,花蓮女中,0,1,2,0,4,0,0,0,0,0,0,0,0,7
,花蓮高工,4,0,1,1,2,0,2,1,24,0,5,0,0,40
,花蓮高中,0,0,0,0,1,0,0,4,0,1,0,0,0,6
,花蓮高商,1,1,0,1,2,0,4,1,8,0,1,0,0,19
,花蓮高農,87,1,2,0,2,0,0,3,29,1,1,0,0,126
,海星高中,6,0,2,1,2,0,4,0,10,1,8,0,0,34
,慈濟附中,0,0,1,0,0,0,3,0,1,0,0,0,0,5
,體育實驗高中,0,0,1,0,0,0,0,0,1,0,0,0,0,2
,總計,165,5,12,4,20,1,20,18,127,9,22,0,0,403
