
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,中華工商,18,0,0,0,0,0,1,2,22,0,1,0,0,44
,四維高中,12,0,3,1,4,0,3,4,14,3,3,0,1,48
,玉里高中,29,1,0,0,1,0,1,2,6,4,1,0,0,45
,光復商工,7,1,1,0,1,0,1,0,5,0,0,0,0,16
,花蓮女中,0,0,0,0,2,0,1,0,0,0,0,0,0,3
,花蓮高工,3,0,0,1,4,0,1,1,14,1,2,0,0,27
,花蓮高中,0,0,0,0,2,0,4,4,0,0,1,0,1,12
,花蓮高商,0,2,0,0,2,0,1,1,2,0,1,0,1,10
,花蓮高農,73,1,3,0,1,0,2,4,19,3,4,0,0,110
,海星高中,2,0,0,0,4,0,5,4,6,1,4,0,0,26
,國光商工,1,0,0,0,0,0,0,0,0,0,0,0,0,1
,慈濟附中,0,1,1,0,0,0,0,0,0,0,1,0,0,3
,體育實驗高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,總計,145,6,8,2,21,0,20,22,89,12,18,0,3,346
