
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,上騰工商,14,1,0,0,1,0,1,5,13,0,0,0,0,35
,四維高中,10,0,1,1,3,0,2,4,26,2,3,0,0,52
,玉里高中,36,0,1,0,1,0,1,1,3,0,3,0,0,46
,光復商工,5,0,1,0,2,1,1,0,6,3,1,0,0,20
,花蓮女中,0,1,2,0,4,0,0,0,0,0,0,0,0,7
,花蓮高工,2,0,1,1,2,0,2,1,24,0,6,0,0,39
,花蓮高中,0,0,0,0,1,0,1,4,0,2,0,0,0,8
,花蓮高商,0,1,0,1,2,0,4,1,7,0,1,0,0,17
,花蓮高農,84,1,2,0,0,0,0,2,26,1,1,0,0,117
,海星高中,6,0,2,1,1,0,3,0,10,1,8,0,0,32
,慈濟附中,0,0,1,0,0,0,1,0,1,0,0,0,0,3
,體育實驗高中,0,0,1,0,0,0,0,0,1,0,0,0,0,2
,總計,157,4,12,4,17,1,16,18,117,9,23,0,0,378
