
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,上騰工商,7,1,0,0,0,0,1,0,13,0,2,0,0,24
,四維高中,13,1,3,0,3,1,2,4,26,1,4,0,0,58
,玉里高中,27,0,0,0,0,0,1,0,5,0,2,0,0,35
,光復商工,10,0,1,0,4,0,1,0,5,1,1,0,0,23
,花蓮女中,0,1,1,0,1,0,3,0,0,0,0,0,0,6
,花蓮高工,0,0,1,2,1,0,2,7,22,0,7,0,0,42
,花蓮高中,0,0,0,1,3,0,0,4,0,1,3,0,0,12
,花蓮高商,0,0,2,0,1,1,4,1,2,0,1,0,0,12
,花蓮高農,72,2,0,0,1,0,0,2,19,0,6,0,1,103
,海星高中,2,0,0,1,0,2,2,1,14,0,5,0,0,27
,慈濟附中,0,0,0,0,1,0,0,0,0,0,1,0,0,2
,體育高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,總計,131,5,8,4,15,4,16,20,106,3,32,0,1,345
