
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,土庫商工,1,0,1,0,2,1,0,1,9,1,0,0,0,16
,大成商工,39,2,2,0,1,0,1,2,89,0,2,0,0,138
,大德工商,91,0,0,0,1,0,2,0,27,3,0,0,0,124
,斗六家商,0,0,1,0,6,2,3,8,10,0,2,0,0,32
,斗六高中,0,0,0,0,3,0,4,2,1,1,0,0,0,11
,斗南高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,北港高中,0,2,1,0,2,1,3,0,0,1,1,0,0,11
,北港農工,29,0,2,0,3,0,1,2,22,2,1,0,1,63
,古坑華德福實驗高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,正心中學,0,0,1,0,1,0,2,0,0,0,2,0,0,6
,永年高中,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,西螺農工,1,0,1,0,1,0,2,8,22,1,1,0,0,37
,虎尾高中,0,1,1,0,6,2,3,2,1,0,0,0,0,16
,虎尾農工,63,1,1,0,1,0,0,2,30,4,2,0,0,104
,麥寮高中,2,0,0,0,0,0,0,0,1,0,0,0,0,3
,揚子高中,0,0,1,0,1,0,0,0,0,0,1,0,0,3
,義峰高中,6,0,3,1,1,0,0,1,16,1,0,0,0,29
,福智高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,總計,232,6,16,1,29,6,21,29,231,14,12,0,1,598
