
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大園國際高中,0,1,1,0,3,0,1,4,1,0,1,0,1,13
,大溪高中,0,0,0,0,2,0,1,1,2,0,0,0,0,6
,大興高中,23,1,1,0,5,0,0,6,35,0,7,0,3,81
,中央大學附屬中壢高中,0,2,5,0,4,3,1,4,5,2,8,0,2,36
,中壢家商,0,0,5,1,0,0,0,3,13,0,5,0,0,27
,中壢高商,73,1,1,0,2,0,1,9,14,12,11,0,2,126
,內壢高中,1,2,2,0,2,0,1,9,6,1,10,0,4,38
,六和高中,0,0,0,0,2,0,0,2,3,0,5,0,0,12
,方曙商工,32,0,0,0,0,0,0,4,21,0,1,0,0,58
,平鎮高中,0,2,2,0,4,0,0,2,6,1,11,0,0,28
,永平工商,12,3,6,1,1,0,2,24,163,5,9,0,4,230
,永豐高中,0,0,2,1,1,1,0,1,1,0,1,0,0,8
,光啟高中,10,0,1,2,3,0,3,9,47,0,3,0,1,79
,成功工商,40,0,2,1,4,0,2,16,59,3,11,0,1,139
,至善高中,8,0,0,0,1,0,0,2,25,0,2,0,0,38
,育達高中,15,0,3,0,4,0,1,17,72,2,11,0,1,126
,武陵高中,0,3,5,0,8,1,3,17,4,1,12,0,5,59
,治平高中,9,0,1,0,3,0,3,11,54,1,3,0,2,87
,南崁高中,1,0,1,1,7,0,0,4,0,1,5,0,0,20
,振聲高中,2,0,3,0,3,0,2,12,20,1,12,0,2,57
,桃園高中,0,4,7,0,4,1,0,6,3,0,12,0,4,41
,桃園農工,78,1,3,1,4,0,1,29,72,12,24,0,1,226
,啟英高中,53,1,8,2,7,0,0,23,159,3,16,0,5,277
,清華高中,90,0,1,1,5,0,2,4,34,10,7,0,0,154
,復旦高中,0,0,0,1,0,1,0,1,1,0,1,0,0,5
,陽明高中,0,0,4,1,0,1,2,8,3,1,13,0,0,33
,新興高中,3,1,1,0,6,3,3,17,61,2,11,0,5,113
,楊梅高中,0,0,3,0,4,0,0,5,7,1,6,0,1,27
,壽山高中,0,0,1,0,1,1,1,7,21,2,8,0,3,45
,漢英高中,1,0,0,0,0,0,0,1,4,0,1,0,1,8
,龍潭高中,69,0,1,0,2,0,0,7,27,10,6,0,1,123
,觀音高中,1,0,0,0,0,0,0,4,8,0,1,0,0,14
,總計,521,22,70,13,92,12,30,269,951,71,234,0,49,2334
