
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大園國際高中,0,0,1,0,0,0,1,11,8,0,2,0,0,23
,大溪高中,1,0,0,0,0,0,1,1,3,0,1,0,0,7
,大興學校財團法人桃園市大興高中,28,1,1,0,2,1,0,13,53,0,9,0,0,108
,中央大學附屬中壢高中,0,4,3,0,7,2,3,10,3,0,11,0,1,44
,中壢家商,0,1,6,0,3,0,3,2,23,0,3,0,0,41
,中壢高商,76,1,4,2,4,2,3,12,17,8,12,0,0,141
,內壢高中,1,0,2,0,2,0,3,5,13,0,7,0,1,34
,六和學校財團法人桃園市六和高中,0,0,0,0,1,0,1,4,2,0,2,0,0,10
,六泉僑學校財團法人桃園市漢英高中,0,0,0,0,0,0,0,0,5,0,0,0,0,5
,天主教振聲學校財團法人桃園市振聲高中,0,1,3,1,0,2,3,13,31,1,8,0,1,64
,方曙商工,36,0,0,0,1,1,0,4,12,2,2,0,0,58
,北科附工,83,1,3,0,2,1,1,36,71,5,29,0,0,232
,平鎮高中,0,4,1,0,0,1,1,1,5,0,11,0,2,26
,永平學校財團法人桃園市永平工商高中,26,1,2,1,1,1,3,34,216,3,8,0,0,296
,永豐高中,1,0,0,0,0,0,1,2,5,1,0,0,0,10
,光啟學校財團法人桃園市光啟高中,10,0,1,1,0,0,1,10,52,0,5,0,0,80
,成功工商,73,0,2,1,0,2,1,13,132,7,14,0,0,245
,至善高中,8,1,0,0,1,0,0,2,32,0,3,0,0,47
,武陵高中,0,3,1,1,2,1,8,13,5,0,26,0,0,60
,治平學校財團法人桃園市治平高中,12,2,6,2,5,0,4,28,91,4,6,0,0,160
,南崁高中,0,1,0,1,4,2,0,1,5,1,3,0,0,18
,桃園育達學校財團法人桃園市育達高中,18,1,3,0,4,1,6,25,112,1,20,0,1,192
,桃園高中,0,2,5,0,1,2,2,11,7,0,15,0,0,45
,啟英學校財團法人桃園市啟英高中,64,3,2,2,5,0,8,24,242,5,25,0,1,381
,清華學校財團法人桃園市清華高中,70,0,1,1,1,3,2,6,50,6,14,0,0,154
,復旦學校財團法人桃園市復旦高中,0,0,0,1,1,0,0,1,1,0,0,0,0,4
,陽明高中,0,0,5,0,1,2,4,8,4,2,20,0,1,47
,新屋高中籌備處,1,0,0,0,0,1,0,0,0,0,1,0,0,3
,新興學校財團法人桃園市新興高中,5,1,3,3,5,3,3,17,86,4,19,0,0,149
,楊梅高中,2,0,0,1,3,3,1,3,8,0,6,0,0,27
,壽山高中,0,2,3,0,1,1,3,11,23,1,9,0,2,56
,臺灣大華學校財團法人桃園市私立大華高中,0,0,0,0,0,0,0,0,1,0,2,0,0,3
,龍潭高中,71,0,0,0,2,0,1,4,38,6,10,0,0,132
,觀音高中,1,0,0,0,1,0,0,2,9,0,9,0,0,22
,總計,587,30,58,18,60,32,68,327,1365,57,312,0,10,2924
