
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大同高中,0,0,1,0,0,0,0,0,0,0,1,0,0,2
,內埔農工,5,0,0,0,3,0,1,1,28,1,1,0,1,41
,日新工商,42,0,0,0,1,0,0,1,7,2,1,0,0,54
,民生家商,24,1,1,0,1,2,1,2,26,2,8,0,1,69
,佳冬高農,57,2,2,0,2,1,2,0,39,3,3,0,1,112
,來義高中,1,0,0,0,0,0,0,0,4,0,0,0,0,5
,東港海事,11,1,0,0,1,2,3,1,22,0,1,0,0,42
,東港高中,0,0,0,0,1,0,1,0,0,0,0,0,1,3
,屏北高中,1,0,0,0,1,0,1,1,1,1,0,0,0,6
,屏東女中,0,0,0,0,1,1,3,0,0,0,0,0,0,5
,屏東高工,74,1,6,0,2,0,3,4,23,10,9,0,2,134
,屏東高中,0,0,0,0,2,1,2,1,2,1,3,0,0,12
,屏榮高中,12,0,5,0,6,3,4,2,30,3,4,0,0,69
,恆春工商,18,0,1,0,3,1,3,1,7,0,0,0,0,34
,美和高中,0,0,0,0,0,0,2,0,1,0,1,0,1,5
,陸興高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,華洲工家,44,0,0,0,0,0,1,0,5,1,1,0,0,52
,潮州高中,0,0,1,0,0,0,1,2,0,1,1,0,0,6
,總計,289,5,17,0,24,11,28,16,197,25,34,0,7,653
