
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大同高中,0,0,1,0,0,0,0,0,0,0,1,0,1,3
,內埔農工,4,0,0,0,2,0,2,1,22,0,3,0,1,35
,日新工商,45,0,0,0,2,0,1,0,4,1,0,0,0,53
,民生家商,20,1,1,0,2,2,2,3,21,3,5,0,0,60
,佳冬高農,60,1,2,0,5,0,2,0,38,4,1,0,0,113
,來義高中,1,0,0,0,0,0,0,0,4,0,0,0,0,5
,東港海事,8,1,1,0,2,1,4,0,12,0,0,0,0,29
,東港高中,0,0,0,0,1,1,1,0,0,0,0,0,0,3
,屏北高中,1,0,1,0,2,0,2,1,0,1,0,0,0,8
,屏東女中,0,1,2,0,3,1,2,0,0,0,0,0,0,9
,屏東高工,80,1,7,0,2,0,4,1,18,9,8,0,0,130
,屏東高中,0,0,0,0,2,1,1,1,0,1,2,0,0,8
,屏榮高中,6,1,2,0,5,1,6,3,20,1,7,0,1,53
,恆春工商,18,0,1,0,3,1,3,1,9,2,0,0,0,38
,美和高中,0,0,0,0,2,0,3,0,0,0,1,0,0,6
,陸興高中,0,0,0,0,0,0,0,0,2,0,0,0,0,2
,華洲工家,39,0,0,0,0,0,1,0,6,1,0,0,0,47
,潮州高中,0,1,1,0,1,0,4,2,0,1,1,0,0,11
,總計,282,7,19,0,34,8,38,13,156,24,29,0,3,613
