
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,大同高中,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,內埔農工,2,1,0,0,0,0,1,0,13,0,4,0,0,21
,日新工商,26,0,0,0,2,0,0,0,2,1,0,0,0,31
,民生家商,12,0,1,1,4,1,5,1,22,1,0,0,0,48
,佳冬高農,50,2,1,0,3,0,1,0,13,7,3,0,1,81
,來義高中,0,1,0,0,0,0,0,0,1,0,0,0,0,2
,枋寮高中,1,0,0,0,0,0,0,0,0,0,0,0,0,1
,東港海事,2,1,1,0,1,0,2,1,6,0,1,0,0,15
,東港高中,0,0,0,0,2,0,0,0,0,0,0,0,0,2
,屏北高中,1,0,2,0,4,0,3,0,0,0,1,0,1,12
,屏東女中,0,1,3,0,3,0,1,0,0,0,0,0,0,8
,屏東高工,79,0,7,0,1,0,5,0,21,7,6,0,0,126
,屏東高中,1,2,0,0,2,0,0,0,0,0,4,0,0,9
,屏榮高中,4,3,4,0,6,0,3,1,11,1,6,0,4,43
,恆春工商,15,1,3,0,4,0,0,0,10,4,1,0,0,38
,美和高中,0,0,0,0,1,0,2,0,0,0,0,0,0,3
,陸興高中,0,0,0,0,0,0,0,0,1,0,0,0,0,1
,華洲工家,39,0,1,0,1,0,1,0,6,4,0,0,0,52
,新基高中,4,0,2,0,0,0,1,0,1,0,0,0,0,8
,潮州高中,1,1,2,0,5,0,2,0,0,1,2,0,1,15
,總計,237,13,27,1,39,1,28,3,107,26,28,0,7,517
