
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,公東高工,8,0,3,0,0,0,0,4,33,1,0,0,1,50
,成功商業水產,4,2,0,0,1,0,0,0,7,1,0,0,0,15
,均一高中,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,育仁高中,2,0,0,0,2,0,0,1,1,0,1,0,1,8
,臺東大學附中,2,0,0,0,0,0,0,0,5,0,0,0,0,7
,臺東女中,0,0,0,0,0,0,1,1,1,0,1,0,0,4
,臺東高中,0,0,0,0,1,0,1,1,7,0,2,0,0,12
,臺東高商,1,0,1,0,3,0,1,0,4,1,2,0,1,14
,臺東專科學校(高職部),43,0,1,1,3,0,1,2,35,1,1,0,0,88
,關山工商,28,0,0,0,1,0,0,1,10,0,1,0,0,41
,蘭嶼高中,0,0,0,0,0,0,0,0,6,0,0,0,0,6
,總計,88,2,5,1,11,0,4,11,109,4,8,0,3,246
