
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,二信高中,2,0,1,0,1,0,3,3,1,0,0,0,0,11
,八斗高中,2,0,0,0,1,0,0,1,0,0,0,0,0,4
,中山高中,0,0,0,0,2,0,1,1,0,0,0,0,0,4
,光隆家商,7,0,0,2,3,0,4,0,5,2,4,0,0,27
,安樂高中,0,0,0,0,0,0,0,1,0,0,1,0,0,2
,基隆女中,0,0,0,0,0,0,1,4,1,0,1,0,1,8
,基隆海事,38,2,0,0,2,0,1,9,16,5,8,0,0,81
,基隆高中,0,0,0,1,0,0,1,2,0,0,3,0,0,7
,基隆商工,39,5,2,0,5,0,5,9,3,7,3,0,1,79
,培德工家,6,1,0,0,0,0,1,3,9,0,0,0,0,20
,暖暖高中,1,0,0,0,1,0,2,1,0,0,1,0,0,6
,聖心高中,4,0,2,0,1,0,3,8,4,1,1,0,0,24
,總計,99,8,5,3,16,0,22,42,39,15,22,0,2,273
