
,,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,腦性麻痺,身體病弱,情緒行為障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他障礙,小計
,二信高中,3,0,1,0,3,0,3,5,1,0,2,0,0,18
,八斗高中,2,0,0,0,2,0,0,0,2,1,0,0,0,7
,中山高中,0,0,0,0,1,0,1,2,0,0,1,0,0,5
,光隆家商,4,1,0,2,4,0,0,1,5,0,6,0,1,24
,安樂高中,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,基隆女中,1,0,0,0,1,0,2,2,0,0,1,0,0,7
,基隆海事,46,0,2,0,2,0,4,9,8,2,7,0,1,81
,基隆高中,0,0,0,0,0,0,0,4,3,0,1,0,0,8
,基隆商工,38,3,1,0,6,1,7,15,13,4,5,0,1,94
,培德工家,5,0,0,0,1,0,0,5,8,0,0,0,0,19
,暖暖高中,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,聖心高中,9,0,2,0,0,2,0,7,9,0,2,0,0,31
,總計,108,4,6,2,21,3,18,50,49,7,25,0,3,296
